EndDescription
6.6667E-02	0.0000E+00
1.3333E-01	0.0000E+00
2.0000E-01	0.0000E+00
2.6667E-01	0.0000E+00
3.3333E-01	0.0000E+00
4.0000E-01	0.0000E+00
4.6667E-01	0.0000E+00
5.3333E-01	0.0000E+00
6.0000E-01	0.0000E+00
6.6667E-01	0.0000E+00
7.3333E-01	0.0000E+00
8.0000E-01	0.0000E+00
8.6667E-01	0.0000E+00
9.3333E-01	0.0000E+00
1.0000E+00	0.0000E+00
1.0667E+00	0.0000E+00
1.1333E+00	0.0000E+00
1.2000E+00	0.0000E+00
1.2667E+00	0.0000E+00
1.3333E+00	0.0000E+00
1.4000E+00	0.0000E+00
1.4667E+00	0.0000E+00
1.5333E+00	0.0000E+00
1.6000E+00	0.0000E+00
1.6667E+00	0.0000E+00
1.7333E+00	0.0000E+00
1.8000E+00	0.0000E+00
1.8667E+00	0.0000E+00
1.9333E+00	0.0000E+00
2.0000E+00	0.0000E+00
2.0667E+00	0.0000E+00
2.1333E+00	0.0000E+00
2.2000E+00	0.0000E+00
2.2667E+00	0.0000E+00
2.3333E+00	0.0000E+00
2.4000E+00	0.0000E+00
2.4667E+00	0.0000E+00
2.5333E+00	0.0000E+00
2.6000E+00	0.0000E+00
2.6667E+00	0.0000E+00
2.7333E+00	0.0000E+00
2.8000E+00	0.0000E+00
2.8667E+00	0.0000E+00
2.9333E+00	0.0000E+00
3.0000E+00	0.0000E+00
3.0667E+00	0.0000E+00
3.1333E+00	0.0000E+00
3.2000E+00	0.0000E+00
3.2667E+00	0.0000E+00
3.3333E+00	0.0000E+00
3.4000E+00	0.0000E+00
3.4667E+00	0.0000E+00
3.5333E+00	0.0000E+00
3.6000E+00	0.0000E+00
3.6667E+00	0.0000E+00
3.7333E+00	0.0000E+00
3.8000E+00	0.0000E+00
3.8667E+00	0.0000E+00
3.9333E+00	0.0000E+00
4.0000E+00	0.0000E+00
4.0667E+00	0.0000E+00
4.1333E+00	0.0000E+00
4.2000E+00	0.0000E+00
4.2667E+00	0.0000E+00
4.3333E+00	0.0000E+00
4.4000E+00	0.0000E+00
4.4667E+00	0.0000E+00
4.5333E+00	0.0000E+00
4.6000E+00	0.0000E+00
4.6667E+00	0.0000E+00
4.7333E+00	0.0000E+00
4.8000E+00	0.0000E+00
4.8667E+00	0.0000E+00
4.9333E+00	0.0000E+00
5.0000E+00	0.0000E+00
5.0667E+00	0.0000E+00
5.1333E+00	0.0000E+00
5.2000E+00	0.0000E+00
5.2667E+00	0.0000E+00
5.3333E+00	0.0000E+00
5.4000E+00	0.0000E+00
